id,size,Relative Time (s),time_spent,access_type
1729,50745.30379486084,7137,0,2
1730,0.20309066772460938,7140,0,2
693,2983.1789407730103,7142,0,1
1731,0.0014963150024414062,7142,0,2
1732,0.14261817932128906,7144,0,2
693,2983.1789407730103,7160,0,1
54,4.037049293518066,7165,0,1
1733,0.4598579406738281,7170,0,2
1734,424.85389041900635,7172,0,2
1735,3.884678840637207,7173,0,2
693,2983.1789407730103,7174,0,1
1736,2.6193323135375977,7176,0,2
693,2983.1789407730103,7179,0,1
1737,243288.46505641937,7182,0,2
693,2983.1789407730103,7184,0,1
1738,81.6924180984497,7188,0,2
1468,0.007180213928222656,7189,0,1
1739,0.018396377563476562,7190,0,2
1740,6.583332061767578,7190,0,2
1741,0.0903472900390625,7194,0,2
1742,483.1235570907593,7195,0,2
1741,0.0903472900390625,7196,0,1
1743,0.008464813232421875,7197,0,2
1744,64.49551773071289,7198,0,2
1745,54.8243350982666,7201,0,2
1746,21.219154357910156,7207,0,2
1741,0.0903472900390625,7209,0,1
30,9.5367431640625e-07,7212,0,1
1741,0.0903472900390625,7214,0,1
470,0.0,7217,0,1
211,0.00010013580322265625,7218,0,1
1747,9.265218734741211,7233,0,2
1741,0.0903472900390625,7236,0,1
1296,0.0007143020629882812,7244,0,1
1748,3608.269369125366,7250,0,2
1749,4109.368285179138,7251,0,2
1750,2.991687774658203,7252,0,2
1751,0.5222911834716797,7253,0,2
1752,264.0028657913208,7254,0,2
1753,13.284503936767578,7254,0,2
54,4.037049293518066,7276,0,1
1754,13.675887107849121,7286,0,2
1755,0.000858306884765625,7286,0,2
1756,25.368102073669434,7290,0,2
1756,25.368102073669434,7290,0,1
1756,25.368102073669434,7291,0,1
1756,25.368102073669434,7291,0,1
1757,20.15807819366455,7292,0,2
1756,25.368102073669434,7293,0,1
1756,25.368102073669434,7293,0,1
1756,25.368102073669434,7294,0,1
1758,75.19603633880615,7299,0,2
1759,1700.9998378753662,7304,0,2
1760,228.76012706756592,7304,0,2
470,0.0,7308,0,1
1761,2.6034860610961914,7309,0,2
1762,0.6114168167114258,7312,0,2
1763,0.07485008239746094,7314,0,2
1764,1.0251216888427734,7315,0,2
1765,89723.01027584076,7317,0,2
1766,91.78712368011475,7321,0,2
1767,379.530029296875,7323,0,2
1768,83.53993034362793,7326,0,2
1769,0.10411453247070312,7329,0,2
470,0.0,7332,0,1
1741,0.0903472900390625,7334,0,1
1770,93893.2040939331,7335,0,2
1741,0.0903472900390625,7338,0,1
1748,3608.269369125366,7340,0,1
1741,0.0903472900390625,7344,0,1
1771,64145.0606508255,7347,0,2
1772,60196.89405250549,7348,0,2
1773,0.1683950424194336,7358,0,2
1774,0.4186697006225586,7358,0,2
1775,0.027724266052246094,7358,0,2
1776,1797.463978767395,7358,0,2
1777,1790.077181816101,7359,0,2
1778,1782.0483617782593,7360,0,2
1779,1782.0089540481567,7362,0,2
1780,20069.352151870728,7369,0,2
1781,2.4659080505371094,7369,0,2
1782,2.5730857849121094,7376,0,2
1783,1.4622678756713867,7379,0,2
1784,2.233814239501953,7380,0,2
1785,0.0026111602783203125,7382,0,2
1786,37.27837657928467,7384,0,2
1787,158.48927688598633,7386,0,2
1788,64420.366251945496,7389,0,2
1789,3687.7301902770996,7390,0,2
1790,0.11935615539550781,7392,0,2
1791,2467.813391685486,7392,0,2
1792,738.1710758209229,7396,0,2
1793,0.4230966567993164,7408,0,2
1794,1584.5721616744995,7414,0,2
1795,0.11811161041259766,7415,0,2
1796,738.7441930770874,7416,0,2
1797,439.05668544769287,7417,0,2
30,9.5367431640625e-07,7422,0,1
1798,17.94553279876709,7427,0,2
1799,3611.238949775696,7427,0,2
1800,0.10034465789794922,7432,0,2
1801,89.72140598297119,7432,0,2
1802,819.9396018981934,7433,0,2
1803,740.7609577178955,7434,0,2
1296,0.0007143020629882812,7442,0,1
1804,0.00034332275390625,7442,0,2
1805,215.3615846633911,7443,0,2
1806,0.001617431640625,7445,0,2
1807,0.41997432708740234,7447,0,2
1808,196.87913703918457,7449,0,2
30,9.5367431640625e-07,7449,0,1
1809,171.6320972442627,7450,0,2
1810,468.58625411987305,7451,0,2
1811,1217.0919313430786,7453,0,2
1812,183.90755367279053,7454,0,2
1813,36329.587849617004,7456,0,2
1814,2.4176950454711914,7460,0,2
1815,72.12026500701904,7463,0,2
1816,145.42267513275146,7464,0,2
1817,124.96264171600342,7469,0,2
1818,0.006859779357910156,7476,0,2
1819,0.0031642913818359375,7478,0,2
1755,0.000858306884765625,7481,0,1
1820,17.458474159240723,7482,0,2
1821,97916.30671596527,7482,0,2
1822,146.14031314849854,7482,0,2
1823,17.37896728515625,7483,0,2
1824,0.15674972534179688,7495,0,2
1825,737.9598503112793,7496,0,2
470,0.0,7498,0,1
1826,0.11565017700195312,7500,0,2
1827,3568.967893600464,7510,0,2
470,0.0,7512,0,1
54,4.037049293518066,7514,0,1
1828,0.0001125335693359375,7514,0,2
1829,273.2208776473999,7516,0,2
1830,0.029007911682128906,7517,0,2
1831,158.909686088562,7518,0,2
1832,0.08852577209472656,7519,0,2
1833,5607.561349868774,7520,0,2
1832,0.08852577209472656,7524,0,1
1832,0.08852577209472656,7534,0,1
1832,0.08852577209472656,7535,0,1
1834,0.0038042068481445312,7538,0,2
1835,35682.35237789154,7538,0,2
1832,0.08852577209472656,7540,0,1
1836,2647930.040779114,7548,0,2
1837,17.292250633239746,7549,0,2
1757,20.15807819366455,7549,0,1
1838,178.66999340057373,7549,0,2
1839,174.3742094039917,7549,0,2
1839,174.3742094039917,7550,0,1
1839,174.3742094039917,7551,0,1
1840,179.60474395751953,7551,0,2
1841,172.45856952667236,7551,0,2
1842,0.19243240356445312,7552,0,2
1843,0.0003490447998046875,7554,0,2
1844,58861.2703371048,7554,0,2
1845,0.34104156494140625,7555,0,2
1839,174.3742094039917,7556,0,1
1846,0.41408729553222656,7560,0,2
1847,0.02659130096435547,7562,0,2
1848,0.04196739196777344,7569,0,2
1849,0.10852813720703125,7569,0,2
1850,1309.0152759552002,7569,0,2
1851,0.41443634033203125,7573,0,2
1852,0.4127054214477539,7578,0,2
1853,15.834561347961426,7586,0,2
1854,0.41091251373291016,7588,0,2
1855,82327.1979341507,7589,0,2
1856,20.389159202575684,7589,0,2
1857,0.4111900329589844,7590,0,2
1858,0.40884876251220703,7594,0,2
1859,0.11527252197265625,7604,0,2
1860,0.11430644989013672,7607,0,2
1861,14408.319038391113,7613,0,2
1756,25.368102073669434,7625,0,1
1756,25.368102073669434,7626,0,1
1862,2.6027297973632812,7626,0,2
1756,25.368102073669434,7627,0,1
1863,1358.1340942382812,7639,0,2
1296,0.0007143020629882812,7645,0,1
1864,1.014185905456543,7650,0,2
1865,9642.702146530151,7650,0,2
1866,0.9794578552246094,7651,0,2
1867,0.15023040771484375,7652,0,2
1868,968.6788206100464,7653,0,2
1869,51918.676770210266,7656,0,2
1870,50986.33759307861,7657,0,2
1871,179902.99603557587,7658,0,2
1872,38.94187927246094,7659,0,2
30,9.5367431640625e-07,7663,0,1
1756,25.368102073669434,7663,0,1
1756,25.368102073669434,7664,0,1
1873,2.0295066833496094,7667,0,2
1756,25.368102073669434,7670,0,1
1756,25.368102073669434,7671,0,1
1874,987.5843925476074,7684,0,2
1875,12139.76972579956,7684,0,2
1876,2034.9615774154663,7684,0,2
1877,51.96255302429199,7687,0,2
1878,9988.6158618927,7688,0,2
1879,1467.6694087982178,7690,0,2
30,9.5367431640625e-07,7690,0,1
1880,2.6579055786132812,7691,0,2
1881,0.007933616638183594,7698,0,2
1882,230097.0234594345,7700,0,2
1833,5607.561349868774,7712,0,1
1883,8.7738037109375e-05,7715,0,2
1755,0.000858306884765625,7717,0,1
1884,3395.252227783203,7723,0,2
1885,0.0043010711669921875,7729,0,2
1886,155.64176177978516,7730,0,2
1887,334.89941787719727,7735,0,2
1888,7.135887145996094,7736,0,2
1889,432865.377117157,7742,0,2
1890,433716.2855052948,7744,0,2
54,4.037049293518066,7754,0,1
1891,77231.47318935394,7760,0,2
1891,77231.47318935394,7765,0,1
1892,469009.78840637207,7770,0,2
1893,445670.38079833984,7771,0,2
1894,0.11169815063476562,7779,0,2
1895,35598.70600318909,7780,0,2
1896,31068.99160861969,7783,0,2
1897,362.99451446533203,7784,0,2
1757,20.15807819366455,7785,0,1
1898,692.3473863601685,7787,0,2
1898,692.3473863601685,7787,0,1
1899,0.40930938720703125,7788,0,2
1900,697.5779209136963,7788,0,2
1898,692.3473863601685,7788,0,1
1898,692.3473863601685,7789,0,1
1901,690.4317464828491,7789,0,2
1902,696.6431703567505,7790,0,2
1903,0.11417770385742188,7794,0,2
1904,59845.77396392822,7797,0,2
1905,35712.72884750366,7797,0,2
1906,463494.22038173676,7799,0,2
1907,19524.509908676147,7799,0,2
1908,0.11269950866699219,7799,0,2
1904,59845.77396392822,7799,0,1
1909,478457.2910795212,7801,0,2
1910,35514.50860500336,7802,0,2
1911,60005.886907577515,7804,0,2
1912,1601.6302099227905,7804,0,2
1904,59845.77396392822,7806,0,1
1913,174.3560848236084,7808,0,2
1914,15.854310035705566,7808,0,2
1913,174.3560848236084,7810,0,1
1913,174.3560848236084,7810,0,1
1915,179.58661937713623,7811,0,2
1916,0.4092140197753906,7812,0,2
1917,0.1995697021484375,7819,0,2
1918,0.1120138168334961,7824,0,2
1919,0.4087791442871094,7843,0,2
1920,70.49424934387207,7845,0,2
1921,172.44044494628906,7847,0,2
1922,0.4079446792602539,7849,0,2
1913,174.3560848236084,7856,0,1
1923,69.22474384307861,7860,0,2
1924,0.11236095428466797,7863,0,2
1925,0.1104135513305664,7864,0,2
1296,0.0007143020629882812,7874,0,1
1926,0.4025096893310547,7875,0,2
1927,0.40149497985839844,7876,0,2
1928,178.65186882019043,7881,0,2
1833,5607.561349868774,7883,0,1
1929,0.12468910217285156,7884,0,2
1930,0.40334510803222656,7889,0,2
1931,0.39937782287597656,7894,0,2
1932,644.225848197937,7899,0,2
30,9.5367431640625e-07,7903,0,1
1933,21.7560977935791,7904,0,2
1934,52.914475440979004,7908,0,2
1935,49985.81041812897,7909,0,2
204,0.0009059906005859375,7923,0,1
30,9.5367431640625e-07,7929,0,1
1936,2496.2824745178223,7929,0,2
1937,2.9388656616210938,7948,0,2
1755,0.000858306884765625,7949,0,1
1938,0.4088287353515625,7952,0,2
1939,91.14795303344727,7958,0,2
1940,20.621251106262207,7959,0,2
1941,0.0008192062377929688,7971,0,2
1666,0.00734710693359375,7976,0,1
1942,0.004443168640136719,7978,0,2
1943,141812.1594028473,7989,0,2
54,4.037049293518066,7992,0,1
1944,0.2315959930419922,7994,0,2
1945,51.43978023529053,8003,0,2
1946,7.417436599731445,8017,0,2
1947,90.31594562530518,8022,0,2
1948,70650.12957668304,8024,0,2
1949,0.008219718933105469,8032,0,2
1950,692.3292617797852,8058,0,2
1951,697.559796333313,8060,0,2
1950,692.3292617797852,8060,0,1
1950,692.3292617797852,8061,0,1
1952,0.10543060302734375,8061,0,2
1953,71.08724308013916,8062,0,2
1954,0.5605392456054688,8068,0,2
1955,0.08913803100585938,8081,0,2
1956,5947.11040019989,8084,0,2
1957,690.4136219024658,8097,0,2
1296,0.0007143020629882812,8101,0,1
1958,26360.616899490356,8106,0,2
1950,692.3292617797852,8115,0,1
1959,24.58041477203369,8118,0,2
1960,22.331196784973145,8121,0,2
1961,17.11754322052002,8121,0,2
1960,22.331196784973145,8122,0,1
1960,22.331196784973145,8124,0,1
1960,22.331196784973145,8124,0,1
1960,22.331196784973145,8125,0,1
1962,90.31641578674316,8126,0,2
1960,22.331196784973145,8127,0,1
1960,22.331196784973145,8128,0,1
1963,696.6250457763672,8129,0,2
1964,542.1431484222412,8129,0,2
30,9.5367431640625e-07,8141,0,1
1965,2.3465356826782227,8145,0,2
1966,1.0812158584594727,8146,0,2
1967,10.436752319335938,8160,0,2
1968,1719.6875486373901,8168,0,2
1969,234.5363645553589,8168,0,2
30,9.5367431640625e-07,8169,0,1
1755,0.000858306884765625,8174,0,1
1970,0.0069026947021484375,8184,0,2
1971,74.68136310577393,8193,0,2
1836,2647930.040779114,8198,0,1
1972,18.14240550994873,8201,0,2
1973,13.573731422424316,8235,0,2
1974,13265.359231948853,8235,0,2
54,4.037049293518066,8235,0,1
1975,1.2464628219604492,8239,0,2
1976,0.1863574981689453,8244,0,2
1977,0.0049190521240234375,8254,0,2
1978,0.02617645263671875,8256,0,2
1961,17.11754322052002,8256,0,1
1979,182.37799072265625,8257,0,2
1980,177.14745616912842,8258,0,2
1980,177.14745616912842,8259,0,1
1981,0.0001010894775390625,8259,0,2
1980,177.14745616912842,8259,0,1
1982,181.44324016571045,8260,0,2
1983,175.23181629180908,8261,0,2
1980,177.14745616912842,8261,0,1
1984,34.236680030822754,8262,0,2
1985,11.646232604980469,8267,0,2
1986,1408.9139404296875,8278,0,2
1987,147114.35050582886,8280,0,2
123,0.00011920928955078125,8282,0,1
124,0.0001316070556640625,8285,0,1
1988,15.704504013061523,8288,0,2
1989,21.630396842956543,8291,0,2
1990,0.0018281936645507812,8313,0,2
1991,685.3441152572632,8313,0,2
1296,0.0007143020629882812,8313,0,1
1992,0.10196304321289062,8313,0,2
1993,0.0032167434692382812,8313,0,2
1994,387.67352771759033,8318,0,2
1995,1.7168073654174805,8319,0,2
1996,3.6206398010253906,8322,0,2
1997,114065.83791446686,8328,0,2
1998,11.238333702087402,8350,0,2
1999,81361.28295898438,8368,0,2
1755,0.000858306884765625,8368,0,1
2000,0.007883071899414062,8371,0,2
2001,0.0037813186645507812,8373,0,2
30,9.5367431640625e-07,8382,0,1
2002,0.008677482604980469,8384,0,2
186,9.918212890625e-05,8390,0,1
2003,8.483078956604004,8397,0,2
30,9.5367431640625e-07,8408,0,1
147,0.0001220703125,8415,0,1
2004,0.00013256072998046875,8426,0,2
2005,464.5240774154663,8429,0,2
2006,119.50274467468262,8431,0,2
2007,1.3284454345703125,8432,0,2
2008,28490.790497779846,8438,0,2
1960,22.331196784973145,8444,0,1
2009,1.0766191482543945,8444,0,2
1960,22.331196784973145,8445,0,1
1960,22.331196784973145,8446,0,1
1960,22.331196784973145,8446,0,1
2010,9.300212860107422,8447,0,2
1961,17.11754322052002,8449,0,1
2011,688.3203687667847,8450,0,2
2012,686.4047288894653,8451,0,2
2011,688.3203687667847,8451,0,1
2011,688.3203687667847,8452,0,1
2013,692.6161527633667,8452,0,2
2011,688.3203687667847,8452,0,1
2014,693.5509033203125,8453,0,2
1960,22.331196784973145,8456,0,1
2015,3691.7998476028442,8459,0,2
155,0.00013446807861328125,8463,0,1
1960,22.331196784973145,8470,0,1
54,4.037049293518066,8474,0,1
1960,22.331196784973145,8482,0,1
2016,2.4297876358032227,8488,0,2
2017,69.37673377990723,8488,0,2
1296,0.0007143020629882812,8492,0,1
2018,19.451007843017578,8497,0,2
2019,0.0014429092407226562,8515,0,2
2020,0.004220008850097656,8527,0,2
2021,60.02353763580322,8538,0,2
2022,9743.713784217834,8541,0,2
1755,0.000858306884765625,8543,0,1
2023,2.033919334411621,8543,0,2
2024,69.35045719146729,8548,0,2
2025,0.0066680908203125,8562,0,2
2026,14794.996209144592,8587,0,2
2027,5599.18611907959,8591,0,2
2028,11340.829704284668,8595,0,2
2029,6484.101629257202,8596,0,2
2030,177.12933158874512,8596,0,2
2031,182.35986614227295,8597,0,2
2030,177.12933158874512,8599,0,1
2030,177.12933158874512,8599,0,1
2032,15.713201522827148,8599,0,2
22,180627.66549491882,8600,0,1
2033,6394.489088058472,8601,0,2
2034,28498.782915115356,8603,0,2
2035,173.02527618408203,8605,0,2
30,9.5367431640625e-07,8621,0,1
2036,6197.497217178345,8629,0,2
2037,175.21369171142578,8630,0,2
2038,0.46724987030029297,8631,0,2
2039,2.503185272216797,8634,0,2
2030,177.12933158874512,8646,0,1
209,0.00011730194091796875,8650,0,1
30,9.5367431640625e-07,8652,0,1
2040,181.42511558532715,8666,0,2
2041,0.007155418395996094,8669,0,2
2042,21.386025428771973,8673,0,2
2043,27.557689666748047,8679,0,2
2044,23.08517074584961,8694,0,2
2045,39250.28604602814,8699,0,2
54,4.037049293518066,8715,0,1
2046,470052.2834262848,8721,0,2
2047,7.949148178100586,8726,0,2
2048,438059.59764003754,8727,0,2
2049,11.55023193359375,8732,0,2
2050,0.008251190185546875,8737,0,2
1296,0.0007143020629882812,8741,0,1
225,0.0001163482666015625,8754,0,1
245,0.00012969970703125,8764,0,1
2051,0.004460334777832031,8776,0,2
2052,175.30733394622803,8785,0,2
2053,0.38235950469970703,8789,0,2
1755,0.000858306884765625,8795,0,1
2054,2.1203298568725586,8798,0,2
2055,35.70745086669922,8799,0,2
2056,20.42288875579834,8815,0,2
2056,20.42288875579834,8815,0,1
2057,23.101112365722656,8816,0,2
2056,20.42288875579834,8816,0,1
2058,21.689424514770508,8816,0,2
2056,20.42288875579834,8817,0,1
2059,21.46255874633789,8817,0,2
2060,19.902219772338867,8818,0,2
2061,4.140620231628418,8836,0,2
2062,1.7247991561889648,8840,0,2
2063,6619.867155075073,8842,0,2
2064,0.47849559783935547,8843,0,2
2065,0.023784637451171875,8843,0,2
2066,688.3022441864014,8849,0,2
2067,42.68995189666748,8849,0,2
2066,688.3022441864014,8849,0,1
2068,693.5327787399292,8850,0,2
2066,688.3022441864014,8850,0,1
2069,69.931640625,8851,0,2
2070,36.71293067932129,8851,0,2
2071,313520.063454628,8856,0,2
265,0.00012874603271484375,8858,0,1
30,9.5367431640625e-07,8861,0,1
2072,686.386604309082,8874,0,2
2073,0.007210731506347656,8878,0,2
2074,16.48894500732422,8879,0,2
2075,0.9027833938598633,8887,0,2
2076,0.2565183639526367,8888,0,2
2066,688.3022441864014,8892,0,1
30,9.5367431640625e-07,8892,0,1
2077,692.5980281829834,8894,0,2
2078,52.98470878601074,8895,0,2
2079,6437.482839584351,8900,0,2
2080,7.646450996398926,8906,0,2
2081,92.56568908691406,8918,0,2
211,0.00010013580322265625,8918,0,1
2082,0.008891105651855469,8921,0,2
2083,179.21628665924072,8934,0,2
2084,175.46276378631592,8934,0,2
2084,175.46276378631592,8935,0,1
2085,173.88756561279297,8936,0,2
2057,23.101112365722656,8936,0,1
2086,178.5414743423462,8937,0,2
2084,175.46276378631592,8937,0,1
2084,175.46276378631592,8937,0,1
2087,0.00011157989501953125,8945,0,2
2088,49987.9233379364,8947,0,2
2089,0.0908803939819336,8949,0,2
1296,0.0007143020629882812,8954,0,1
54,4.037049293518066,8956,0,1
2090,0.08830738067626953,8958,0,2
2091,16.26448154449463,8959,0,2
2092,20.74129867553711,8961,0,2
2093,10147.951168060303,8965,0,2
2094,75.13140773773193,8969,0,2
2095,80230.92327022552,8975,0,2
2096,1013.072995185852,8982,0,2
2097,9.5367431640625e-05,8990,0,2
2098,173.17931938171387,8992,0,2
1755,0.000858306884765625,9007,0,1
2099,8.103191375732422,9014,0,2
2100,3.466090202331543,9021,0,2
265,0.00012874603271484375,9024,0,1
2101,0.00801849365234375,9036,0,2
2102,44.3836088180542,9056,0,2
2103,2577.2470989227295,9057,0,2
2104,1807.3151903152466,9061,0,2
2105,251.13430881500244,9062,0,2
2106,175.46137714385986,9077,0,2
2107,0.0031881332397460938,9085,0,2
2108,0.7634792327880859,9090,0,2
30,9.5367431640625e-07,9101,0,1
1296,0.0007143020629882812,9107,0,1
2057,23.101112365722656,9107,0,1
2109,688.1673002243042,9108,0,2
2110,682.8318462371826,9108,0,2
2110,682.8318462371826,9109,0,1
2111,680.3955373764038,9109,0,2
2110,682.8318462371826,9109,0,1
2112,689.3289165496826,9109,0,2
2110,682.8318462371826,9110,0,1
2113,2115.0254497528076,9113,0,2
2114,63444.63062477112,9114,0,2
2115,2063.0759830474854,9120,0,2
2116,0.003173828125,9126,0,2
2117,826.5380582809448,9126,0,2
30,9.5367431640625e-07,9129,0,1
298,0.000125885009765625,9132,0,1
2118,70.43640518188477,9138,0,2
2119,71.21101093292236,9138,0,2
2120,0.0037546157836914062,9139,0,2
2121,13.976993560791016,9140,0,2
2122,0.007449150085449219,9140,0,2
2123,0.9904956817626953,9141,0,2
2124,0.6925458908081055,9143,0,2
2125,27992.447058677673,9144,0,2
2126,9.627243041992188,9145,0,2
1755,0.000858306884765625,9149,0,1
323,0.000141143798828125,9151,0,1
2127,130.31971168518066,9157,0,2
2128,0.10869693756103516,9159,0,2
305,0.0001373291015625,9161,0,1
2113,2115.0254497528076,9166,0,1
2129,60729.681529045105,9167,0,2
2113,2115.0254497528076,9169,0,1
2130,1567.8879747390747,9172,0,2
2130,1567.8879747390747,9173,0,1
2131,53.46588706970215,9184,0,2
390,0.00010585784912109375,9187,0,1
54,4.037049293518066,9192,0,1
2132,5714.041844367981,9193,0,2
2133,0.01581573486328125,9210,0,2
2134,0.0015621185302734375,9217,0,2
2135,21.67240810394287,9223,0,2
2136,20.405872344970703,9224,0,2
2137,4.136551856994629,9224,0,2
2136,20.405872344970703,9224,0,1
2136,20.405872344970703,9225,0,1
2138,0.0071811676025390625,9233,0,2
2139,207639.0826292038,9239,0,2
2140,19.88520336151123,9244,0,2
2141,8533.445406913757,9258,0,2
2142,9591.736486434937,9258,0,2
2136,20.405872344970703,9260,0,1
2143,21.445542335510254,9263,0,2
2144,20.41305923461914,9266,0,2
2145,1395.9959421157837,9269,0,2
359,0.00013828277587890625,9270,0,1
2146,1158.146216392517,9272,0,2
2147,0.0840911865234375,9275,0,2
2148,1.7580289840698242,9276,0,2
2149,845.3286123275757,9277,0,2
2150,0.008461952209472656,9283,0,2
2151,0.0011301040649414062,9286,0,2
1296,0.0007143020629882812,9291,0,1
2152,1198.3064126968384,9295,0,2
2153,3.0612382888793945,9296,0,2
2154,1205.483777999878,9298,0,2
2155,0.7533969879150391,9298,0,2
2156,0.0006160736083984375,9300,0,2
2157,0.035877227783203125,9313,0,2
2158,70.50166034698486,9313,0,2
1885,0.0043010711669921875,9316,0,1
2159,3946.8981466293335,9328,0,2
2160,346.99607372283936,9328,0,2
2161,21.215309143066406,9330,0,2
2162,0.0010271072387695312,9330,0,2
1755,0.000858306884765625,9331,0,1
30,9.5367431640625e-07,9341,0,1
2163,1029.4977912902832,9344,0,2
2164,2.920773506164551,9354,0,2
2165,834.8541440963745,9362,0,2
2166,22.261152267456055,9363,0,2
2167,24.701316833496094,9363,0,2
2168,24.07407569885254,9364,0,2
2167,24.701316833496094,9364,0,1
2169,25.623699188232422,9365,0,2
2170,25.845242500305176,9365,0,2
2167,24.701316833496094,9366,0,1
2167,24.701316833496094,9368,0,1
30,9.5367431640625e-07,9368,0,1
2171,175.44137477874756,9376,0,2
2171,175.44137477874756,9376,0,1
2172,16.267850875854492,9377,0,2
2173,179.19489765167236,9377,0,2
2171,175.44137477874756,9378,0,1
2174,2.0458059310913086,9384,0,2
2175,1.8120660781860352,9386,0,2
2176,38.933481216430664,9392,0,2
2177,173.8661766052246,9400,0,2
2171,175.44137477874756,9407,0,1
2178,1.0798234939575195,9409,0,2
2179,64008.4336977005,9409,0,2
2178,1.0798234939575195,9413,0,1
2180,178.52008533477783,9415,0,2
2181,822.5468406677246,9430,0,2
54,4.037049293518066,9433,0,1
2182,142.71711444854736,9436,0,2
2183,30924.41716480255,9438,0,2
2184,0.00736236572265625,9441,0,2
2185,0.01744842529296875,9442,0,2
2186,0.014306068420410156,9442,0,2
2187,0.6849298477172852,9445,0,2
2188,48.38111877441406,9448,0,2
2189,55.759772300720215,9448,0,2
2186,0.014306068420410156,9449,0,1
2190,0.366912841796875,9455,0,2
1836,2647930.040779114,9460,0,1
2191,19.821141242980957,9485,0,2
2178,1.0798234939575195,9485,0,1
2192,81287.51254272461,9487,0,2
2193,2602.391872406006,9488,0,2
2194,326.98550605773926,9489,0,2
2195,2692.5309553146362,9490,0,2
2196,168.23057556152344,9492,0,2
2197,171.91004467010498,9493,0,2
2198,166.5779047012329,9493,0,2
2199,1.5543556213378906,9494,0,2
2196,168.23057556152344,9494,0,1
2166,22.261152267456055,9494,0,1
1296,0.0007143020629882812,9494,0,1
2196,168.23057556152344,9494,0,1
2200,171.2440061569214,9496,0,2
2196,168.23057556152344,9496,0,1
2178,1.0798234939575195,9497,0,1
2201,15.393677711486816,9516,0,2
2202,621615.9879865646,9516,0,2
2183,30924.41716480255,9517,0,1
2203,19.980719566345215,9517,0,2
2204,97824.71689605713,9518,0,2
2205,97777.73744297028,9519,0,2
2206,1269.2025270462036,9540,0,2
2207,0.0009136199951171875,9542,0,2
2208,7.266454696655273,9542,0,2
2209,727.8489904403687,9544,0,2
2208,7.266454696655273,9547,0,1
2210,953.2109184265137,9557,0,2
2211,34575.543409347534,9564,0,2
2182,142.71711444854736,9564,0,1
2212,0.004456520080566406,9572,0,2
1755,0.000858306884765625,9572,0,1
30,9.5367431640625e-07,9581,0,1
2213,0.08407783508300781,9583,0,2
2214,0.007976531982421875,9594,0,2
2215,277.4082269668579,9595,0,2
2216,49.6412353515625,9602,0,2
2217,0.31789588928222656,9608,0,2
30,9.5367431640625e-07,9609,0,1
2218,107799.30705738068,9615,0,2
2218,107799.30705738068,9615,0,1
2219,0.15669631958007812,9617,0,2
2220,107800.94811439514,9629,0,2
2221,0.0029973983764648438,9637,0,2
2222,682.7967052459717,9638,0,2
2223,689.2937755584717,9638,0,2
2224,71.7280502319336,9638,0,2
2222,682.7967052459717,9639,0,1
2222,682.7967052459717,9640,0,1
2225,0.27823638916015625,9641,0,2
2226,3.188568115234375,9651,0,2
2227,32.60471725463867,9653,0,2
2228,1305.9259996414185,9666,0,2
2166,22.261152267456055,9667,0,1
2229,452.90978717803955,9669,0,2
2230,683.0716724395752,9670,0,2
2231,690.7126684188843,9671,0,2
2230,683.0716724395752,9671,0,1
2230,683.0716724395752,9671,0,1
2232,680.0081224441528,9671,0,2
2233,689.3295087814331,9672,0,2
2230,683.0716724395752,9672,0,1
54,4.037049293518066,9672,0,1
2234,0.0023326873779296875,9673,0,2
2235,20.942035675048828,9681,0,2
2236,89374.98266029358,9685,0,2
2237,1406.853886604309,9688,0,2
2238,680.3603963851929,9689,0,2
2239,0.31661033630371094,9689,0,2
2222,682.7967052459717,9697,0,1
2240,18889.921091079712,9698,0,2
2241,9115.256268501282,9699,0,2
2242,71.46570301055908,9708,0,2
2243,1.3470687866210938,9715,0,2
2215,277.4082269668579,9724,0,1
1755,0.000858306884765625,9726,0,1
2244,688.1321592330933,9730,0,2
2245,0.3318614959716797,9731,0,2
2246,3431.6507892608643,9734,0,2
2247,72.64450263977051,9738,0,2
2248,1299.8758974075317,9742,0,2
2249,107799.27304077148,9745,0,2
2250,1213.8524188995361,9746,0,2
2251,264.411904335022,9747,0,2
2252,9947.897780418396,9752,0,2
2253,0.08281707763671875,9755,0,2
2254,13913.098424911499,9758,0,2
2255,194.379243850708,9760,0,2
2256,6769.923334121704,9760,0,2
2257,8583.345811843872,9761,0,2
2258,3326.695442199707,9762,0,2
2259,2941.18909740448,9762,0,2
2260,1022.3801603317261,9764,0,2
2261,75.05904769897461,9766,0,2
2262,637.1702327728271,9768,0,2
2263,753.8790273666382,9769,0,2
2264,9629.411458969116,9769,0,2
2265,15.401888847351074,9770,0,2
2266,48.77073097229004,9774,0,2
2267,2839.014659881592,9777,0,2
2268,15.403705596923828,9780,0,2
2269,5.196954727172852,9785,0,2
2270,1888.5926342010498,9795,0,2
2271,2142.544563293457,9796,0,2
2272,107799.44635295868,9796,0,2
2273,945.511884689331,9797,0,2
2274,2681.439832687378,9798,0,2
2275,0.1294097900390625,9800,0,2
2276,0.2736530303955078,9802,0,2
2078,52.98470878601074,9804,0,1
2277,923.8142366409302,9806,0,2
2278,940.3469867706299,9807,0,2
2279,921.901463508606,9808,0,2
2280,7.891888618469238,9815,0,2
2281,2.3375892639160156,9820,0,2
2282,0.3486509323120117,9821,0,2
