id,size,Relative Time (s),time_spent,Access Type
6649,0.4264955520629883,81231,0,1
52,0.0,81234,0,1
2493,2.818739891052246,81239,0,2
14598,667.1578912734985,81241,0,2
2658,990.3222150802612,81242,0,1
20,0.0002880096435546,81249,0,1
14599,11067443.11829853,81251,0,2
14600,83.94029140472412,81259,0,2
14601,0.4760408401489258,81270,0,2
14602,539.6163425445557,81271,0,2
5269,0.0053625106811523,81272,0,1
14603,21370.82688140869,81272,0,2
149,0.0504379272460937,81273,0,1
14604,0.0065221786499023,81275,0,2
2661,1.4410381317138672,81275,0,2
2662,940.4674377441406,81280,0,2
14605,765.3445796966553,81280,0,2
14606,450.98401260375977,81283,0,2
14607,834.8638925552368,81284,0,2
5,0.0003852844238281,81291,0,1
14608,1369.6649742126465,81298,0,2
2663,0.0039625167846679,81300,0,2
2664,23617.49963283539,81302,0,2
2661,1.4410381317138672,81317,0,1
2662,940.4674377441406,81327,0,1
14609,1.3902549743652344,81342,0,2
14610,1.0072870254516602,81342,0,2
14611,2.5765628814697266,81343,0,2
2661,1.4410381317138672,81344,0,1
14612,168824.5315504074,81346,0,2
30,9.5367431640625e-07,81357,0,1
2665,924.0971593856812,81363,0,2
179,14.015666007995604,81372,0,1
14613,105.30264568328856,81372,0,2
14614,14.031468391418455,81372,0,2
2666,0.019144058227539,81372,0,2
14615,11990.737182617188,81377,0,2
14616,9911.824055671692,81383,0,2
20,0.0002880096435546,81384,0,1
30,9.5367431640625e-07,81385,0,1
1510,0.0001020431518554,81388,0,1
2667,0.1007184982299804,81388,0,2
14617,0.4169015884399414,81392,0,2
14618,1552.2284364700315,81393,0,2
2494,0.0702590942382812,81395,0,2
14619,269.5611047744751,81398,0,2
154,7.43865966796875e-05,81413,0,1
14620,8.124222755432129,81413,0,2
2665,924.0971593856812,81415,0,1
5,0.0003852844238281,81423,0,1
2668,0.1389589309692382,81427,0,2
14621,2.3781795501708984,81436,0,2
265,0.0001287460327148,81446,0,1
54,4.037049293518066,81454,0,1
166,0.0505218505859375,81457,0,1
14622,0.1448841094970703,81460,0,2
14623,0.1070671081542968,81460,0,2
20,0.0002880096435546,81465,0,1
14462,18908.051104545597,81468,0,1
2669,934.9133367538452,81479,0,2
5,0.0003852844238281,81482,0,1
14624,0.0031890869140625,81486,0,2
628,9.72747802734375e-05,81496,0,1
14625,17.499503135681152,81497,0,2
2464,0.0118350982666015,81512,0,1
245,0.0001296997070312,81512,0,1
2669,934.9133367538452,81517,0,1
2466,0.0046443939208984,81537,0,1
5269,0.0053625106811523,81547,0,1
14626,29.827390670776367,81550,0,2
14627,52.74548816680908,81551,0,2
14628,1002.024257659912,81559,0,2
2670,927.93603515625,81560,0,2
14629,0.1786422729492187,81569,0,2
2671,0.0133533477783203,81575,0,2
14630,52797.57806015015,81576,0,2
14631,81.63234901428223,81589,0,2
14632,37009.36828041077,81591,0,2
20,0.0002880096435546,81591,0,1
14633,7.868476867675781,81593,0,2
30,9.5367431640625e-07,81599,0,1
2670,927.93603515625,81602,0,1
14634,351.1997489929199,81611,0,2
2672,1616.6821279525757,81616,0,2
298,0.0001258850097656,81616,0,1
2495,0.0021095275878906,81617,0,2
154,7.43865966796875e-05,81625,0,1
30,9.5367431640625e-07,81625,0,1
153,9.1552734375e-05,81626,0,1
14274,1.9926395416259768,81626,0,1
5,0.0003852844238281,81627,0,1
87,0.0001201629638671,81627,0,1
88,5.91278076171875e-05,81628,0,1
14635,1968.9999837875368,81630,0,2
14636,350.5934257507324,81630,0,2
265,0.0001287460327148,81635,0,1
669,0.0100421905517578,81645,0,1
2673,870.5377244949341,81648,0,2
14637,69.30774307250977,81658,0,2
2674,463.1355218887329,81658,0,2
52,0.0,81662,0,1
14638,376.17584896087646,81664,0,2
14639,18.979079246521,81665,0,2
14640,1.234914779663086,81671,0,2
14641,42.81235122680664,81680,0,2
14274,1.9926395416259768,81685,0,1
54,4.037049293518066,81689,0,1
2675,1.0274362564086914,81693,0,2
1510,0.0001020431518554,81694,0,1
14642,0.0095462799072265,81696,0,2
14643,655.5296440124512,81697,0,2
14644,0.0794382095336914,81702,0,2
14645,0.4999589920043945,81703,0,2
87,0.0001201629638671,81705,0,1
571,0.009918212890625,81708,0,1
305,0.0001373291015625,81715,0,1
88,5.91278076171875e-05,81720,0,1
2676,0.0002288818359375,81720,0,2
2677,0.1968650817871093,81721,0,2
2673,870.5377244949341,81722,0,1
20,0.0002880096435546,81733,0,1
2496,88421.21981716156,81740,0,2
14639,18.979079246521,81741,0,1
52,0.0,81747,0,1
14274,1.9926395416259768,81755,0,1
435,0.0001068115234375,81760,0,1
2678,867.5639200210571,81761,0,2
88,5.91278076171875e-05,81763,0,1
629,0.050689697265625,81764,0,1
5,0.0003852844238281,81769,0,1
14646,0.0146036148071289,81770,0,2
14647,11790.620120048525,81773,0,2
2679,0.0178394317626953,81775,0,2
14648,0.095067024230957,81777,0,2
5269,0.0053625106811523,81782,0,1
14649,0.0445127487182617,81793,0,2
14650,65.58827114105225,81797,0,2
52,0.0,81808,0,1
88,5.91278076171875e-05,81809,0,1
14651,9.21282958984375,81825,0,2
67,0.0002403259277343,81829,0,1
11193,0.002176284790039,81831,0,1
14652,46800.564465522766,81834,0,2
14653,34174.67324256897,81834,0,2
14654,39870.42539691925,81834,0,2
14655,22955.22809791565,81835,0,2
14656,25291.339330673218,81836,0,2
30,9.5367431640625e-07,81837,0,1
52,0.0,81840,0,1
154,7.43865966796875e-05,81842,0,1
14657,20.20283794403076,81845,0,2
14482,970.5132350921632,81847,0,1
14558,15.935019493103027,81848,0,1
52,0.0,81857,0,1
2681,0.0219411849975585,81858,0,2
2680,6.258785247802734,81858,0,2
14658,3.699589729309082,81861,0,2
37,73721.01718425751,81862,0,1
39,70072.62341022491,81862,0,1
40,74793.2304019928,81862,0,1
42,61327.54895591736,81863,0,1
44,74725.38985061646,81863,0,1
45,81833.33920669556,81864,0,1
30,9.5367431640625e-07,81864,0,1
38,79666.22536277771,81865,0,1
14659,0.0137720108032226,81870,0,2
88,5.91278076171875e-05,81871,0,1
33,0.0001201629638671,81876,0,1
20,0.0002880096435546,81877,0,1
1383,0.0001106262207031,81884,0,1
2678,867.5639200210571,81889,0,1
14660,13971.230317115784,81913,0,2
14477,63265.27136516571,81914,0,1
14615,11990.737182617188,81917,0,1
88,5.91278076171875e-05,81919,0,1
171,0.0001907348632812,81919,0,1
5,0.0003852844238281,81922,0,1
14661,1005.4922924041748,81927,0,2
54,4.037049293518066,81933,0,1
2682,882.7631311416626,81933,0,2
14662,0.0261726379394531,81939,0,2
14663,0.1931047439575195,81940,0,2
14664,12.125536918640137,81944,0,2
1293,0.0001115798950195,81946,0,1
14665,9439.807761192322,81948,0,2
14629,0.1786422729492187,81950,0,1
2683,12199.215620994568,81952,0,2
88,5.91278076171875e-05,81956,0,1
14667,25754.868169784542,81961,0,2
14666,66.14681911468506,81961,0,2
2684,8156.463161468506,81961,0,2
14668,2768.081774711609,81963,0,2
14669,20.78661346435547,81964,0,2
20,0.0002880096435546,81969,0,1
2682,882.7631311416626,81972,0,1
2685,1.205657958984375,81973,0,2
163,0.009918212890625,81997,0,1
88,5.91278076171875e-05,82007,0,1
5,0.0003852844238281,82009,0,1
2686,919.566333770752,82010,0,2
14670,1.2130851745605469,82031,0,2
14671,33.83160591125488,82034,0,2
323,0.0001411437988281,82035,0,1
2497,0.0012426376342773,82044,0,2
5269,0.0053625106811523,82048,0,1
20,0.0002880096435546,82059,0,1
2686,919.566333770752,82066,0,1
88,5.91278076171875e-05,82067,0,1
14672,77.01998805999756,82072,0,2
14673,525.3290796279907,82076,0,2
30,9.5367431640625e-07,82077,0,1
14674,4116.636947631836,82077,0,2
14675,249372.5935153961,82080,0,2
5,0.0003852844238281,82102,0,1
30,9.5367431640625e-07,82106,0,1
571,0.009918212890625,82110,0,1
14676,2725.1257123947144,82112,0,2
14677,514793.65392303467,82113,0,2
14678,9134.411858558657,82116,0,2
14679,23576.413316726685,82118,0,2
2687,885.7990255355835,82128,0,2
302,0.0001907348632812,82134,0,1
20,0.0002880096435546,82155,0,1
14680,1044278.413430214,82164,0,2
88,5.91278076171875e-05,82164,0,1
54,4.037049293518066,82170,0,1
2687,885.7990255355835,82176,0,1
2688,0.0344295501708984,82182,0,2
2689,0.2096624374389648,82193,0,2
14682,4.101168632507324,82201,0,2
14681,115.95152950286864,82201,0,2
5,0.0003852844238281,82204,0,1
2690,898.1829090118408,82205,0,2
675,0.0507736206054687,82209,0,1
359,0.0001382827758789,82209,0,1
88,5.91278076171875e-05,82212,0,1
14683,8080.602786064148,82213,0,2
571,0.009918212890625,82216,0,1
203,8.392333984375e-05,82222,0,1
20,0.0002880096435546,82239,0,1
2690,898.1829090118408,82241,0,1
14684,1.3074493408203125,82244,0,2
14685,16.665443420410156,82252,0,2
61,9.250640869140624e-05,82255,0,1
14686,1.1366167068481443,82258,0,2
14687,5408.402480125427,82265,0,2
14688,63367.36131954193,82266,0,2
88,5.91278076171875e-05,82273,0,1
5,0.0003852844238281,82280,0,1
14690,0.0013227462768554,82286,0,2
14689,84402.15631771088,82286,0,2
14691,0.4077682495117187,82292,0,2
14619,269.5611047744751,82294,0,1
14692,5336.740550041199,82302,0,2
2463,0.0001707077026367,82304,0,1
14693,7.61691951751709,82304,0,2
14694,19.815349578857425,82306,0,2
14629,0.1786422729492187,82315,0,1
88,5.91278076171875e-05,82318,0,1
14695,7.32403564453125,82320,0,2
2646,597.6119270324707,82323,0,1
14696,11739.278798103333,82323,0,2
30,9.5367431640625e-07,82329,0,1
52,0.0,82331,0,1
5269,0.0053625106811523,82332,0,1
20,0.0002880096435546,82334,0,1
30,9.5367431640625e-07,82345,0,1
14697,0.1431570053100586,82357,0,2
88,5.91278076171875e-05,82361,0,1
14698,31.53097152709961,82364,0,2
14511,181016.53586483,82364,0,1
14511,181016.53586483,82366,0,1
14511,181016.53586483,82367,0,1
14511,181016.53586483,82368,0,1
14699,3825.099388122559,82373,0,2
5,0.0003852844238281,82377,0,1
14700,0.1036891937255859,82378,0,2
14701,13368.499380111694,82384,0,2
14702,50.76187515258789,82385,0,2
14511,181016.53586483,82385,0,1
14511,181016.53586483,82387,0,1
14511,181016.53586483,82394,0,1
20,0.0002880096435546,82395,0,1
52,0.0,82407,0,1
243,9.5367431640625e-05,82408,0,1
52,0.0,82409,0,1
88,5.91278076171875e-05,82409,0,1
54,4.037049293518066,82410,0,1
14703,6197.4905643463135,82414,0,2
14705,0.0999488830566406,82415,0,2
14704,8.870509147644043,82415,0,2
14706,500.2323865890503,82419,0,2
14511,181016.53586483,82420,0,1
14516,6197.504528045654,82420,0,1
14519,6197.497875213623,82426,0,1
20,0.0002880096435546,82428,0,1
14516,6197.504528045654,82429,0,1
14519,6197.497875213623,82429,0,1
2036,6197.497217178345,82431,0,1
52,0.0,82434,0,1
1510,0.0001020431518554,82441,0,1
14516,6197.504528045654,82450,0,1
5,0.0003852844238281,82453,0,1
52,0.0,82459,0,1
2691,14.010247230529783,82465,0,2
14707,0.2344942092895507,82470,0,2
14516,6197.504528045654,82470,0,1
14462,18908.051104545597,82472,0,1
14708,23588.16052722931,82481,0,2
14704,8.870509147644043,82482,0,1
14709,21022.98111820221,82486,0,2
14710,0.0088920593261718,82486,0,2
153,9.1552734375e-05,82502,0,1
14582,1.1353225708007812,82504,0,1
14711,16.51092529296875,82506,0,2
20,0.0002880096435546,82508,0,1
14712,56.72939014434815,82515,0,2
14713,14.683531761169434,82516,0,2
14714,0.0029153823852539,82518,0,2
14715,9.18272304534912,82518,0,2
154,7.43865966796875e-05,82519,0,1
1009,0.000101089477539,82519,0,1
2692,0.0002374649047851,82520,0,2
163,0.009918212890625,82522,0,1
14716,283.48867893218994,82532,0,2
14717,1968.7499475479128,82533,0,2
14718,13961.2111120224,82537,0,2
14719,0.3794517517089844,82538,0,2
14720,1.0160408020019531,82540,0,2
14721,0.0261926651000976,82540,0,2
14722,0.0029630661010742,82545,0,2
14723,3.967291831970215,82550,0,2
5,0.0003852844238281,82550,0,1
30,9.5367431640625e-07,82557,0,1
629,0.050689697265625,82559,0,1
5269,0.0053625106811523,82565,0,1
14724,0.3821649551391601,82568,0,2
14725,0.5032863616943359,82569,0,2
14726,128.70323848724365,82570,0,2
14727,1.5511703491210938,82570,0,2
14728,0.2399616241455078,82570,0,2
14729,0.4720735549926758,82570,0,2
14730,0.0029287338256835,82573,0,2
30,9.5367431640625e-07,82588,0,1
14731,0.0092649459838867,82590,0,2
14608,1369.6649742126465,82590,0,1
5322,0.0029544830322265,82597,0,1
20,0.0002880096435546,82600,0,1
10821,0.0130367279052734,82601,0,1
14732,107610.95556354524,82602,0,2
14733,20219.26763916016,82606,0,2
14734,70125.92647075653,82607,0,2
14735,5943.772613525391,82611,0,2
2657,502.77468395233154,82614,0,1
14736,2.997751235961914,82615,0,2
5322,0.0029544830322265,82617,0,1
5,0.0003852844238281,82627,0,1
14737,0.0017452239990234,82635,0,2
54,4.037049293518066,82649,0,1
14577,0.0017547607421875,82652,0,1
14738,0.0133647918701171,82660,0,2
14739,0.3952655792236328,82661,0,2
4738,0.0017375946044921,82661,0,1
14742,0.4306497573852539,82661,0,2
14741,0.100564956665039,82661,0,2
14740,0.2165298461914062,82661,0,2
14743,1.6868467330932615,82662,0,2
14744,0.6163225173950195,82668,0,2
14745,799696.0620708466,82670,0,2
14746,0.001744270324707,82672,0,2
2693,0.0649471282958984,82676,0,2
20,0.0002880096435546,82678,0,1
2694,6144.527976036072,82690,0,2
14749,0.0040578842163085,82694,0,2
14748,0.0013904571533203,82694,0,2
14747,0.0013027191162109,82694,0,2
13157,0.0012969970703125,82694,0,1
14577,0.0017547607421875,82695,0,1
14750,0.0013751983642578,82695,0,2
14751,0.1036624908447265,82700,0,2
14752,435277.5309009552,82707,0,2
14745,799696.0620708466,82710,0,1
14753,178.77698612213135,82715,0,2
5,0.0003852844238281,82715,0,1
14577,0.0017547607421875,82719,0,1
14754,2135.781660079956,82726,0,2
65,9.1552734375e-05,82729,0,1
14665,9439.807761192322,82731,0,1
2695,0.0213356018066406,82735,0,2
5,0.0003852844238281,82748,0,1
2696,2.85518741607666,82753,0,2
20,0.0002880096435546,82764,0,1
2498,0.0038337707519531,82767,0,2
485,0.0492210388183593,82771,0,1
14755,1.2930307388305664,82776,0,2
14756,13.562671661376951,82777,0,2
14756,13.562671661376951,82777,0,1
2499,0.0046348571777343,82778,0,2
14756,13.562671661376951,82778,0,1
14756,13.562671661376951,82779,0,1
14755,1.2930307388305664,82780,0,1
14755,1.2930307388305664,82780,0,1
14755,1.2930307388305664,82780,0,1
5269,0.0053625106811523,82781,0,1
2500,0.0153074264526367,82781,0,2
14757,0.0515813827514648,82781,0,2
5,0.0003852844238281,82782,0,1
2697,0.017892837524414,82785,0,2
1684,0.0001211166381835,82786,0,1
2499,0.0046348571777343,82792,0,1
2501,7355.289770126343,82793,0,2
485,0.014688491821289,82795,0,1
449,0.048929214477539,82800,0,1
1137,7332.1258907318115,82801,0,1
14758,20635.711000442505,82801,0,2
14755,1.2930307388305664,82802,0,1
1495,0.0048732757568359,82804,0,1
457,0.0112838745117187,82806,0,1
14759,228.2585382461548,82808,0,2
577,0.0058364868164062,82811,0,1
2698,1814.8469762802124,82811,0,2
642,0.05035400390625,82813,0,1
14760,0.0282535552978515,82815,0,2
878,0.0074901580810546,82816,0,1
14761,0.0024871826171875,82818,0,2
14762,0.0049304962158203,82820,0,2
422,0.012451171875,82821,0,1
14763,12058.857769012451,82822,0,2
30,9.5367431640625e-07,82823,0,1
14764,0.0028934478759765,82823,0,2
14765,48968.06297016144,82824,0,2
65,9.1552734375e-05,82824,0,1
102,0.0033073425292968,82826,0,1
1495,0.0048732757568359,82828,0,1
601,0.006906509399414,82831,0,1
2502,0.0462055206298828,82832,0,2
14766,0.0029840469360351,82833,0,2
2296,0.0029525756835937,82835,0,1
2503,31.7799072265625,82836,0,2
479,0.0126457214355468,82836,0,1
642,0.05035400390625,82841,0,1
468,0.0128402709960937,82844,0,1
14767,22.97786808013916,82845,0,2
430,9.5367431640625e-05,82847,0,1
14768,85.19654273986816,82848,0,2
2504,2.1127843856811523,82849,0,2
1495,0.0048732757568359,82851,0,1
2699,23548.282835006718,82852,0,2
597,0.0132293701171875,82855,0,1
2505,0.0027179718017578,82856,0,2
2506,0.0478591918945312,82858,0,2
1301,672.8747415542603,82860,0,1
14769,32.90841484069824,82860,0,2
517,0.0064201354980468,82860,0,1
462,0.0035972595214843,82864,0,1
14770,209.43595504760745,82867,0,2
2700,36.55333709716797,82868,0,2
580,0.0192604064941406,82870,0,1
2507,0.0032787322998046,82871,0,2
14771,7.994377136230469,82872,0,2
8,8.96453857421875e-05,82878,0,1
1475,0.0041522979736328,82879,0,1
2701,13.045974731445312,82886,0,2
14772,54679.40993118286,82887,0,2
2508,0.0033588409423828,82888,0,2
14773,2.1053571701049805,82890,0,2
54,4.037049293518066,82891,0,1
65,9.1552734375e-05,82894,0,1
812,0.0481510162353515,82895,0,1
14774,51102.70551300049,82896,0,2
2509,0.0041542053222656,82898,0,2
14775,21.52841186523437,82899,0,2
14776,26.29024982452393,82905,0,2
1505,0.0027923583984375,82905,0,1
820,0.0400772094726562,82906,0,1
399,0.0361862182617187,82907,0,1
1102,0.050689697265625,82910,0,1
1453,0.0044784545898437,82913,0,1
2702,0.0092411041259765,82917,0,2
2510,0.0003004074096679,82920,0,2
2511,0.0378398895263671,82921,0,2
462,0.0035972595214843,82922,0,1
5,0.0003852844238281,82927,0,1
1317,0.0173149108886718,82928,0,1
14772,54679.40993118286,82930,0,1
2703,8.678436279296875e-05,82931,0,2
208,0.0085601806640625,82936,0,1
700,0.0394935607910156,82937,0,1
940,179271.06340503693,82938,0,1
2704,0.0345039367675781,82941,0,2
479,0.0126457214355468,82942,0,1
570,0.00311279296875,82947,0,1
14777,40057.17757987976,82947,0,2
14778,175.96916675567627,82951,0,2
599,0.0091438293457031,82954,0,1
513,0.0044746398925781,82960,0,1
1495,0.0048732757568359,82960,0,1
14779,180.81368255615237,82963,0,2
559,0.001556396484375,82965,0,1
14780,28550.85577392578,82967,0,2
412,0.0469837188720703,82968,0,1
14781,0.0024900436401367,82971,0,2
14783,2434.5549907684326,82971,0,2
14782,8152.656178474426,82971,0,2
146,0.0005760192871093,82972,0,1
435,0.0001068115234375,82973,0,1
14784,106236.44338035583,82974,0,2
1328,0.0235404968261718,82975,0,1
14785,23.67852020263672,82982,0,2
14786,1760.9239702224731,82984,0,2
1066,8.7738037109375e-05,82986,0,1
459,0.0252914428710937,82990,0,1
1495,0.0048732757568359,82990,0,1
1403,0.0021400451660156,82995,0,1
954,6153.381377220154,82996,0,1
14775,21.52841186523437,82998,0,1
2705,2.891451835632324,82999,0,2
2189,0.0098247528076171,83000,0,1
695,0.0463027954101562,83002,0,1
515,0.0052528381347656,83005,0,1
1495,0.0048732757568359,83007,0,1
14787,86.46704864501953,83008,0,2
14788,0.0017890930175781,83008,0,2
997,0.6164226531982422,83008,0,1
2297,0.0001945495605468,83010,0,1
2512,0.0031185150146484,83014,0,2
424,0.05035400390625,83017,0,1
578,0.0221786499023437,83019,0,1
14789,0.5438928604125977,83022,0,2
14790,3.9381275177001953,83024,0,2
14791,1.0232295989990234,83024,0,2
2706,0.0035018920898437,83026,0,2
1495,0.0048732757568359,83029,0,1
14792,49412.80839633942,83030,0,2
475,0.0005836486816406,83031,0,1
14793,19.66354465484619,83032,0,2
14794,4.598272323608398,83034,0,2
14794,4.598272323608398,83035,0,1
14795,4.664772033691406,83036,0,2
30,9.5367431640625e-07,83039,0,1
14795,4.664772033691406,83040,0,1
1413,0.0181903839111328,83041,0,1
1066,8.7738037109375e-05,83043,0,1
484,0.0118675231933593,83048,0,1
164,9.918212890625e-05,83048,0,1
1519,0.0048742294311523,83053,0,1
2707,0.0105056762695312,83053,0,2
393,0.0496101379394531,83055,0,1
2708,0.0001440048217773,83056,0,2
14796,121203.66271018982,83057,0,2
14797,186.94037628173828,83057,0,2
528,0.0079765319824218,83058,0,1
30,9.5367431640625e-07,83063,0,1
603,0.0076847076416015,83067,0,1
14798,0.9227571487426758,83068,0,2
247,0.0003795623779296,83071,0,1
1416,0.0054473876953125,83072,0,1
1522,0.0048751831054687,83079,0,1
837,0.0174121856689453,83079,0,1
5,0.0003852844238281,83082,0,1
14799,21466.72497844696,83085,0,2
14800,173.84017086029053,83085,0,2
2513,11.824440956115724,83086,0,2
14801,2059.8309955596924,83086,0,2
14802,9.696731567382812,83087,0,2
14803,7.001993179321289,83088,0,2
14803,7.001993179321289,83088,0,1
8,8.96453857421875e-05,83090,0,1
11160,0.0005760192871093,83090,0,1
14804,536.5552558898926,83090,0,2
446,0.0062255859375,83091,0,1
14805,15319.619471549988,83094,0,2
14806,877.6276969909668,83095,0,2
1522,0.0048751831054687,83096,0,1
445,0.0143966674804687,83098,0,1
14807,0.0128107070922851,83100,0,2
2709,0.0114784240722656,83106,0,2
14808,8.686671257019043,83107,0,2
14809,362.4850959777832,83110,0,2
1501,0.0047969818115234,83112,0,1
2710,0.0178985595703125,83115,0,2
14810,38.422210693359375,83121,0,2
2711,0.0121593475341796,83126,0,2
397,0.0497074127197265,83128,0,1
14788,0.0017890930175781,83130,0,1
1522,0.0048751831054687,83131,0,1
54,4.037049293518066,83131,0,1
424,0.05035400390625,83132,0,1
878,0.0074901580810546,83133,0,1
47,14.015666007995604,83140,0,1
2712,0.0116729736328125,83142,0,2
14811,0.3058071136474609,83145,0,2
14812,8.160715103149414,83146,0,2
531,0.0111865997314453,83147,0,1
1522,0.0048751831054687,83157,0,1
512,0.0141048431396484,83157,0,1
513,0.0044746398925781,83164,0,1
484,0.0493183135986328,83166,0,1
1314,0.0043983459472656,83168,0,1
433,0.0182876586914062,83173,0,1
556,0.0038394927978515,83176,0,1
504,0.008462905883789,83180,0,1
450,0.0068092346191406,83185,0,1
2713,0.00933837890625,83192,0,2
1522,0.0048751831054687,83192,0,1
596,0.0071010589599609,83199,0,1
811,0.047372817993164,83201,0,1
14813,16981.563346862793,83202,0,2
1527,0.0047149658203125,83203,0,1
714,0.0129375457763671,83204,0,1
14814,0.0625324249267578,83204,0,2
14815,298.7111644744873,83212,0,2
2514,2037.3907318115237,83215,0,2
440,0.0136184692382812,83215,0,1
1522,0.0048751831054687,83221,0,1
891,0.0027236938476562,83221,0,1
305,0.0002975463867187,83230,0,1
555,0.02178955078125,83230,0,1
1501,0.0047969818115234,83233,0,1
14816,176.1355047225952,83233,0,2
508,0.0019454956054687,83237,0,1
489,0.0157585144042968,83246,0,1
763,0.0025291442871093,83251,0,1
1522,0.0048751831054687,83252,0,1
783,0.0050582885742187,83256,0,1
496,0.0045604705810546,83264,0,1
809,0.0203304290771484,83265,0,1
427,0.0498046875,83266,0,1
30,9.5367431640625e-07,83276,0,1
14817,0.0015983581542968,83277,0,2
1460,0.0047950744628906,83279,0,1
723,0.0220813751220703,83280,0,1
2515,92.39558506011964,83284,0,2
2516,0.0468864440917968,83287,0,2
527,0.0044002532958984,83288,0,1
14818,40056.7151927948,83294,0,2
977,0.0035991668701171,83296,0,1
1466,0.0032119750976562,83296,0,1
14819,23.678227424621586,83302,0,2
191,0.0001983642578125,83302,0,1
2517,0.0417308807373046,83302,0,2
605,0.0249996185302734,83303,0,1
30,9.5367431640625e-07,83303,0,1
14820,25150.79821491241,83304,0,2
14821,3133.7406911849976,83305,0,2
2518,0.0042381286621093,83305,0,2
481,0.0127429962158203,83310,0,1
2519,0.0043964385986328,83314,0,2
431,0.0335597991943359,83314,0,1
2714,796.0460634231567,83319,0,2
412,0.0135211944580078,83319,0,1
14822,234061.96404075623,83321,0,2
2520,0.0044012069702148,83324,0,2
1501,0.0047969818115234,83335,0,1
14823,0.4808006286621094,83339,0,2
164,9.918212890625e-05,83339,0,1
14824,19.870232582092285,83340,0,2
444,0.0259723663330078,83340,0,1
14825,30.94566535949707,83342,0,2
14792,49412.80839633942,83343,0,1
14826,0.0050592422485351,83344,0,2
1453,0.0044784545898437,83345,0,1
691,0.0457191467285156,83346,0,1
421,0.0120620727539062,83347,0,1
14827,1439.818175315857,83348,0,2
1380,0.0048637390136718,83352,0,1
1498,0.0035171508789062,83354,0,1
14828,26415.214215278625,83357,0,2
597,0.0132293701171875,83360,0,1
495,0.0046405792236328,83365,0,1
538,0.0059337615966796,83367,0,1
1424,0.0145912170410156,83372,0,1
417,0.0504379272460937,83372,0,1
14829,21087.028467178345,83375,0,2
54,4.037049293518066,83375,0,1
446,0.0062255859375,83377,0,1
14830,2315.576439857483,83378,0,2
395,0.0483455657958984,83378,0,1
14831,2503.070920944214,83379,0,2
14832,354.9237642288208,83379,0,2
2521,1971.3729801177976,83381,0,2
2522,0.0048770904541015,83382,0,2
2715,0.004669189453125,83382,0,2
14833,211249.95111560824,83383,0,2
486,0.0078792572021484,83389,0,1
14834,22.393510818481445,83389,0,2
2523,0.0341434478759765,83391,0,2
1501,0.0047969818115234,83392,0,1
2713,0.00933837890625,83396,0,1
412,0.0135211944580078,83403,0,1
2716,4805.457494735718,83406,0,2
2522,0.0048770904541015,83406,0,1
14835,0.125772476196289,83410,0,2
427,0.0063228607177734,83411,0,1
1404,0.0083656311035156,83416,0,1
14836,766.1637153625488,83418,0,2
14837,19.07781314849853,83418,0,2
2524,0.0047168731689453,83419,0,2
14838,3.374852180480957,83419,0,2
14839,16610.097959518433,83420,0,2
14841,797.7786464691162,83421,0,2
14840,0.0051383972167968,83421,0,2
14842,6992.248215675354,83422,0,2
786,0.0419254302978515,83424,0,1
462,0.0109920501708984,83425,0,1
14843,16549.90047264099,83430,0,2
2522,0.0048770904541015,83432,0,1
744,0.0123538970947265,83435,0,1
2525,2172.625932693481,83438,0,2
14844,19125.16871356964,83440,0,2
1175,0.0198440551757812,83444,0,1
478,0.0047206878662109,83444,0,1
1473,0.0037574768066406,83451,0,1
2710,0.0178985595703125,83454,0,1
484,0.0493183135986328,83456,0,1
166,0.0505218505859375,83463,0,1
14839,16610.097959518433,83463,0,1
2717,9899.653058052065,83464,0,2
416,0.0137157440185546,83465,0,1
2718,0.000493049621582,83465,0,2
1424,0.0145912170410156,83471,0,1
14845,0.0216636657714843,83477,0,2
14846,11203.841136932371,83477,0,2
807,0.0012645721435546,83478,0,1
14847,0.048929214477539,83483,0,2
14848,19313.51851272583,83485,0,2
424,0.05035400390625,83485,0,1
2719,311110.63275814056,83486,0,2
492,0.0485401153564453,83488,0,1
1401,0.0247077941894531,83491,0,1
2522,0.0048770904541015,83493,0,1
14849,0.0717716217041015,83496,0,2
468,0.004159927368164,83502,0,1
535,0.0034389495849609,83511,0,1
2526,0.0040798187255859,83519,0,2
824,0.048248291015625,83522,0,1
30,9.5367431640625e-07,83525,0,1
14850,165.31426620483398,83526,0,2
14851,559.62327003479,83527,0,2
2204,0.0415363311767578,83527,0,1
760,0.0214004516601562,83529,0,1
2527,1894.4799041748047,83530,0,2
452,0.0047187805175781,83531,0,1
14818,40056.7151927948,83532,0,1
14852,23.31726837158203,83536,0,2
2528,0.0248050689697265,83538,0,2
2529,0.0039176940917968,83540,0,2
14792,49412.80839633942,83545,0,1
506,0.0204277038574218,83545,0,1
2507,0.0032787322998046,83547,0,1
2208,0.0201358795166015,83549,0,1
30,9.5367431640625e-07,83550,0,1
9471,2.974797248840332,83557,0,1
530,0.0045585632324218,83557,0,1
14853,0.1598367691040039,83557,0,2
1461,0.0274314880371093,83558,0,1
710,0.0265560150146484,83559,0,1
14854,20457.81101417541,83561,0,2
14855,0.0225296020507812,83564,0,2
2530,0.0219841003417968,83568,0,2
14856,4716.110158920288,83568,0,2
32,9.918212890625e-05,83570,0,1
488,0.0099220275878906,83572,0,1
