ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
0,725.164795,4.617724,1.438819,16.568901,4,3,4.312641,1.421892,34.180851
1,11.411539,0.081568,0.033963,0.267953,3,2,0.073552,0.033563,0.503449
2,609.759766,4.914587,1.209841,16.285564,5,3,4.622653,1.195607,28.710012
3,725.498230,6.929771,2.159221,19.873844,4,2,6.471936,2.133818,30.684138
4,532.568359,3.391303,1.056683,12.168368,4,3,3.167247,1.044252,25.102762
5,86.672462,0.551915,0.171969,1.953040,4,3,0.515451,0.169946,4.179145
6,710.975403,4.527368,1.410665,16.244695,4,3,4.228255,1.394069,33.512030
7,385.841248,4.685044,1.148337,12.058726,5,2,4.387655,1.134827,16.298989
8,634.303101,4.039132,1.258538,14.492851,4,3,3.772276,1.243732,29.898059
9,145.225861,1.387160,0.432220,3.935425,4,2,1.295513,0.427135,6.363220
10,674.995728,5.482459,1.339277,18.027897,5,3,5.204749,1.323521,31.781591
11,385.642242,2.997358,1.147745,9.075578,3,2,2.965262,1.134242,16.330034
12,175.939453,1.120352,0.349086,3.998420,4,3,1.046333,0.344979,8.743349
13,67.660675,0.430851,0.134247,1.553536,4,3,0.402386,0.132668,3.368001
14,679.355957,4.326021,1.347928,15.522239,4,3,4.040211,1.332071,32.021638
15,258.051331,2.523606,0.768010,7.038591,4,2,2.345927,0.758975,11.647632
16,69.204796,0.440684,0.137311,1.588990,4,3,0.411569,0.135696,3.444864
17,643.100220,5.223397,1.275992,17.176026,5,3,4.958809,1.260981,30.279818
18,609.830811,3.883297,1.209982,13.933696,4,3,3.626736,1.195747,28.744550
19,597.602295,3.805428,1.185719,13.654294,4,3,3.554012,1.171769,28.168156
20,491.495453,3.513158,1.462784,11.566693,3,2,3.167900,1.445575,20.812392
21,650.152222,5.201292,1.934977,15.300469,3,2,5.109811,1.912212,27.530719
22,690.469971,4.396793,1.369980,15.776177,4,3,4.106307,1.353863,32.545500
23,614.826660,4.778667,1.829841,14.469129,3,2,4.727495,1.808314,26.034856
24,581.625671,5.692365,1.154019,17.779055,6,3,5.359735,1.140442,27.355592
25,501.309601,4.040492,0.994662,13.389059,5,3,3.800481,0.982960,23.603730
26,582.440308,3.708879,1.155636,13.307866,4,3,3.463842,1.142040,27.453491
27,104.511337,0.665510,0.207364,2.355013,4,3,0.621541,0.204924,5.039294
28,283.751495,1.806880,0.562999,6.448569,4,3,1.687504,0.556375,14.101091
29,54.831741,0.523739,0.163190,1.502722,4,2,0.489136,0.161270,2.476319
30,405.939453,3.877428,1.208153,11.120051,4,2,3.621255,1.193940,17.168756
31,219.356293,1.567936,0.652846,5.137261,3,2,1.413846,0.645166,9.902066
32,734.342712,4.676167,1.457029,16.778602,4,3,4.367223,1.439888,34.613454
33,725.169556,6.926631,2.158243,19.864841,4,2,6.469004,2.132852,30.670237
34,646.132874,4.114462,1.282010,14.763143,4,3,3.842629,1.266927,30.455658
35,337.266113,2.147652,0.669179,7.706012,4,3,2.005762,0.661306,15.897135
36,44.399189,0.282726,0.088094,1.019436,4,3,0.264047,0.087057,2.210095
37,447.539062,2.849851,0.887974,10.225580,4,3,2.661568,0.877528,21.094882
38,432.870514,2.756445,0.858870,9.890426,4,3,2.574332,0.848766,20.403476
39,785.977173,5.618082,2.339218,18.496929,3,2,5.065962,2.311698,33.282231
40,660.534058,4.206167,1.310583,15.092188,4,3,3.928275,1.295165,31.134462
41,390.499878,2.486636,0.774801,8.922322,4,3,2.322349,0.765686,18.406324
42,770.823669,4.908472,1.529412,17.612136,4,3,4.584180,1.511419,36.332995
43,623.530823,4.988318,1.855746,14.673970,3,2,4.900582,1.833914,26.403435
44,41.233646,0.262569,0.081813,0.946753,4,3,0.245221,0.080850,2.052521
45,629.116577,4.006106,1.248247,14.374347,4,3,3.741431,1.233562,29.653590
46,74.365311,0.577996,0.221325,1.756302,3,2,0.571806,0.218722,3.354919
47,428.754822,2.730237,0.850704,9.796389,4,3,2.549856,0.840696,20.209482
48,306.142365,2.478205,0.607425,8.176501,5,3,2.320898,0.600279,14.414449
49,695.887817,4.431293,1.380730,15.899967,4,3,4.138528,1.364486,32.800872
50,177.183868,1.377141,0.527333,4.149595,3,2,1.362394,0.521129,7.998341
51,275.597992,2.142053,0.820232,6.454425,3,2,2.119115,0.810582,12.440900
52,26.243969,0.273041,0.078107,0.717606,4,2,0.271222,0.077188,1.159390
53,500.637665,4.066286,0.993329,13.371113,5,3,3.860311,0.981642,23.572092
54,225.077118,1.749385,0.669872,5.271241,3,2,1.730652,0.661992,10.160313
55,157.564041,1.505011,0.468941,4.297706,4,2,1.405578,0.463424,7.111949
56,754.612244,4.805240,1.497247,17.241730,4,3,4.487769,1.479632,35.568865
57,713.568176,4.543879,1.415810,16.303936,4,3,4.243675,1.399153,33.634241
58,621.270691,4.440777,1.849020,14.620781,3,2,4.004357,1.827267,26.307729
59,115.675117,0.936383,0.229514,3.058956,5,3,0.876945,0.226814,5.585482
60,50.812351,0.485346,0.151227,1.392566,4,2,0.453281,0.149448,2.294795
61,199.777695,1.552748,0.594576,4.678736,3,2,1.536121,0.587581,9.018260
62,559.669922,5.345822,1.665684,15.331247,4,2,4.992635,1.646088,23.670615
63,639.852844,4.973180,1.904324,15.058087,3,2,4.919925,1.881920,27.094591
64,107.671104,0.769622,0.320450,2.496661,3,2,0.693987,0.316680,4.710369
65,204.431885,1.461258,0.608428,4.787735,3,2,1.317652,0.601270,9.228357
66,682.380249,5.499899,1.353929,18.225124,5,3,5.173197,1.338000,32.129285
67,429.624969,2.735777,0.852430,9.816270,4,3,2.555031,0.842402,20.250496
68,504.077850,4.080481,1.000154,13.462994,5,3,3.821468,0.988388,23.734070
69,76.944733,0.734956,0.229002,2.085098,4,2,0.686399,0.226308,3.371412
70,726.870972,5.903801,1.442204,19.413389,5,3,5.604747,1.425237,34.224092
71,572.138672,3.643280,1.135196,13.072489,4,3,3.402577,1.121841,26.967920
72,28.637928,0.222585,0.085232,0.672444,3,2,0.220201,0.084229,1.263435
73,602.012695,3.833513,1.194470,13.755065,4,3,3.580241,1.180417,28.376041
74,622.210205,5.943190,1.851816,17.044437,4,2,5.550537,1.830030,26.315686
75,548.891541,5.242870,1.633606,15.035991,4,2,4.896485,1.614387,23.214755
76,297.602997,1.895084,0.590482,6.763360,4,3,1.769880,0.583535,14.789445
77,655.711365,4.175457,1.301015,14.981997,4,3,3.899593,1.285709,30.907143
78,301.692749,1.921127,0.598597,6.893216,4,3,1.794203,0.591554,14.220374
79,641.440186,4.084580,1.272699,14.655922,4,3,3.814721,1.257726,30.234467
80,598.095581,5.712854,1.780046,16.383856,4,2,5.335418,1.759105,25.295785
81,353.747406,2.252602,0.701880,8.082584,4,3,2.103778,0.693622,16.673985
82,700.879761,4.463081,1.390634,16.014025,4,3,4.168215,1.374274,33.036169
83,335.164551,2.134270,0.665009,7.657995,4,3,1.993263,0.657185,15.798077
84,527.764709,3.360714,1.047152,12.058612,4,3,3.138679,1.034833,24.876341
85,428.852448,2.730858,0.850898,9.798619,4,3,2.550436,0.840887,20.214083
86,442.049835,5.367552,1.315625,13.815417,5,2,5.026840,1.300147,18.673393
87,296.988220,2.308306,0.883894,6.955378,3,2,2.283587,0.873495,13.406486
88,718.308289,5.834253,1.425215,19.184696,5,3,5.538722,1.408448,33.820925
89,650.051636,4.646500,1.934677,15.298102,3,2,4.189863,1.911917,27.526459
90,720.335876,6.880461,2.143857,19.732430,4,2,6.425885,2.118635,30.465802
91,39.646057,0.322014,0.078663,1.060513,5,3,0.305702,0.077737,1.975401
92,548.984375,4.424745,1.089255,14.662365,5,3,4.161909,1.076440,25.848455
93,562.680969,3.583055,1.116430,12.856395,4,3,3.346331,1.103296,26.522129
94,352.144684,3.363595,1.048050,9.646431,4,2,3.141369,1.035720,14.893567
95,635.597595,6.612732,1.891660,17.411162,4,2,6.568681,1.869405,26.881891
96,332.590057,2.286103,0.659901,7.599171,4,3,2.248338,0.652137,15.676728
97,29.963949,0.190805,0.059452,0.684444,4,3,0.178199,0.058753,1.457133
98,836.525513,7.990275,2.489659,22.915256,4,2,7.462375,2.460369,35.379913
99,779.557983,4.964090,1.546742,17.811701,4,3,4.636124,1.528545,36.744689
100,779.028748,4.960720,1.545692,17.799609,4,3,4.632977,1.527507,36.719744
101,62.024612,0.443345,0.184597,1.464849,3,2,0.399775,0.182425,2.798181
102,433.423889,3.520361,0.859968,11.575956,5,3,3.342039,0.849851,20.407389
103,379.487579,2.712537,1.129427,8.930736,3,2,2.445961,1.116140,16.069415
104,53.367588,0.509753,0.158832,1.462595,4,2,0.476075,0.156963,2.410195
105,773.489624,4.925448,1.534702,17.673049,4,3,4.600035,1.516646,36.458655
106,195.501862,1.397427,0.581851,4.578597,3,2,1.260094,0.575005,8.825242
107,196.947861,1.587375,0.390770,5.235334,5,3,1.493083,0.386172,9.786461
108,537.714111,3.424070,1.066893,12.285941,4,3,3.197850,1.054341,25.345309
109,563.458130,3.588004,1.117972,12.874152,4,3,3.350952,1.104820,26.558761
110,118.256241,0.753035,0.234635,2.664735,4,3,0.703284,0.231875,5.702041
111,772.636841,7.380027,2.299514,21.165130,4,2,6.892445,2.272461,32.677813
112,723.502808,6.910711,2.153282,19.819183,4,2,6.454136,2.127949,30.599744
113,102.304771,0.824564,0.202986,2.705385,5,3,0.775583,0.200598,4.939882
114,808.355652,5.147469,1.603880,18.469684,4,3,4.807387,1.585011,38.102076
115,526.808838,4.094559,1.567883,12.397746,3,2,4.050713,1.549438,22.307739
116,250.234634,1.593451,0.496497,5.686861,4,3,1.488175,0.490656,12.435464
117,653.106567,4.158870,1.295846,14.922481,4,3,3.884102,1.280601,30.784365
118,725.098633,4.984063,1.438688,16.567389,4,3,4.901730,1.421762,34.177732
119,103.955925,0.661973,0.206262,2.342498,4,3,0.618238,0.203835,5.012513
120,59.533604,0.379100,0.118122,1.366932,4,3,0.354053,0.116733,2.963453
121,502.151947,4.047282,0.996333,13.411557,5,3,3.806867,0.984612,23.643391
122,830.864746,7.936204,2.472812,22.760189,4,2,7.411877,2.443720,35.140498
123,712.097534,5.696861,2.119338,16.758270,3,2,5.596664,2.094405,30.153795
124,772.599854,7.379673,2.299404,21.164117,4,2,6.892115,2.272353,32.676249
125,742.736328,4.842380,1.473683,16.970383,4,3,4.501444,1.456346,35.009090
126,707.476868,4.505090,1.403724,16.164759,4,3,4.207449,1.387210,33.347125
127,40.813728,0.389842,0.121469,1.118543,4,2,0.364086,0.120040,1.843235
128,569.678833,3.627616,1.130315,13.016286,4,3,3.387948,1.117017,26.851975
129,437.194275,4.175966,1.301173,11.976226,4,2,3.900070,1.285866,18.490644
130,724.554810,4.613840,1.437609,16.554963,4,3,4.309014,1.420696,34.152099
131,605.232422,3.854015,1.200858,13.828630,4,3,3.599389,1.186730,28.527804
132,699.836182,4.456436,1.388564,15.990181,4,3,4.162009,1.372228,32.986979
133,693.556396,4.957468,2.064156,16.321929,3,2,4.470270,2.039872,29.368670
134,202.931808,1.292235,0.402642,4.611851,4,3,1.206860,0.397906,10.084740
135,205.802261,1.310513,0.408338,4.677086,4,3,1.223931,0.403534,10.227388
136,512.932556,3.266266,1.017723,11.719720,4,3,3.050471,1.005750,24.177223
137,793.807373,6.169773,2.362522,18.681202,3,2,6.103705,2.334728,33.613801
138,192.187271,1.223815,0.381324,4.367670,4,3,1.142961,0.376838,9.550788
139,756.063477,5.404262,2.250189,17.792950,3,2,4.873155,2.223716,32.015534
140,727.317932,5.652992,2.164637,17.116462,3,2,5.592458,2.139170,30.798303
141,81.257729,0.517435,0.161226,1.831026,4,3,0.483249,0.159329,3.918059
142,176.441422,1.685323,0.525123,4.812604,4,2,1.573977,0.518945,7.964015
143,491.476166,3.129635,0.975151,11.229475,4,3,2.922867,0.963679,23.165870
144,717.859009,6.856803,2.136485,19.664580,4,2,6.403789,2.111350,30.361046
145,727.597412,5.046596,1.443646,16.624482,4,3,5.012978,1.426662,34.295513
146,739.808289,4.710971,1.467874,16.903482,4,3,4.399728,1.450604,34.871076
147,596.897827,4.266563,1.776482,14.047198,3,2,3.847264,1.755582,25.275659
148,493.114838,3.140070,0.978402,11.266916,4,3,2.932613,0.966892,23.243109
149,709.758057,4.519617,1.408250,16.216880,4,3,4.221016,1.391682,33.454650
150,258.638672,2.093665,0.513172,6.875220,5,3,1.960767,0.507135,12.851916
151,322.641998,2.054528,0.640163,7.371874,4,3,1.918790,0.632631,15.207823
152,799.511353,5.091150,1.586332,18.267605,4,3,4.754789,1.567669,37.685197
153,642.172852,4.590184,1.911229,15.112685,3,2,4.139081,1.888744,27.192832
154,637.717590,4.060875,1.265313,14.570867,4,3,3.792582,1.250427,30.059002
155,753.069580,7.834906,2.241279,20.629116,4,2,7.782713,2.214911,31.850238
156,639.565125,6.108960,1.903468,17.519846,4,2,5.705355,1.881074,27.049693
157,804.619202,5.580817,1.596467,18.384312,4,3,5.543641,1.577685,37.925957
158,120.821907,0.769373,0.239726,2.722548,4,3,0.718542,0.236906,5.825751
159,127.598282,0.812524,0.253171,2.875244,4,3,0.758842,0.250193,6.152492
160,293.000580,1.865777,0.581350,6.658765,4,3,1.742509,0.574511,14.560727
161,309.993347,1.973984,0.615066,7.082871,4,3,1.843567,0.607830,14.611625
162,775.855347,4.940513,1.539396,17.727102,4,3,4.614104,1.521285,36.570164
163,666.210815,5.411106,1.321847,17.793268,5,3,5.137010,1.306296,31.367961
164,501.887787,4.793902,1.493714,13.748400,4,2,4.477180,1.476141,21.226784
165,745.783264,4.749019,1.479729,17.040001,4,3,4.435262,1.462320,35.152708
166,196.338669,1.250251,0.389561,4.462015,4,3,1.167649,0.384978,9.757092
167,641.785400,5.212718,1.273384,17.140910,5,3,4.948671,1.258403,30.217911
168,540.637390,5.164028,1.609040,14.809882,4,2,4.822852,1.590110,22.865655
169,193.428238,1.231718,0.383786,4.395872,4,3,1.150341,0.379271,9.612458
170,192.380325,1.225045,0.381707,4.372057,4,3,1.144109,0.377216,9.560382
171,735.262390,7.023036,2.188281,20.141317,4,2,6.559039,2.162536,31.097103
172,733.893311,4.673306,1.456138,16.768334,4,3,4.364551,1.439006,34.592272
173,805.701416,5.130567,1.598614,18.409039,4,3,4.791602,1.579807,37.976967
174,698.740234,5.675317,1.386389,18.662069,5,3,5.387837,1.370079,32.899580
175,559.653625,3.563777,1.110424,12.787225,4,3,3.328327,1.097360,26.379434
176,690.361389,4.396102,1.369765,15.773696,4,3,4.105661,1.353650,32.540382
177,608.651672,3.875789,1.207642,13.906755,4,3,3.619724,1.193435,28.688971
178,783.254639,7.481445,2.331115,21.455987,4,2,6.987163,2.303690,33.126881
179,622.348877,3.963010,1.234819,14.219715,4,3,3.701183,1.220292,29.334593
180,318.774933,2.029904,0.632490,7.283517,4,3,1.895792,0.625049,15.025548
181,338.785858,2.157330,0.672194,7.740736,4,3,2.014800,0.664286,15.968769
182,692.048340,5.577823,1.373112,18.483341,5,3,5.246492,1.356958,32.584498
183,470.241302,3.065808,0.933018,10.744291,4,3,2.849955,0.922042,22.164959
184,594.041992,3.782757,1.178655,13.572946,4,3,3.532838,1.164788,28.000340
185,68.016563,0.433118,0.134953,1.561707,4,3,0.404503,0.133366,3.385716
186,38.732754,0.313539,0.076851,1.036082,5,3,0.293637,0.075947,1.929895
187,782.952820,5.596464,2.330217,18.425755,3,2,5.046468,2.302802,33.154165
188,811.757751,5.169133,1.610630,18.547417,4,3,4.827620,1.591682,38.262435
189,559.034241,5.339750,1.663792,15.313834,4,2,4.986965,1.644218,23.643730
190,523.872986,4.255008,1.039431,13.991686,5,3,4.039473,1.027202,24.666107
191,601.189575,3.828271,1.192836,13.736258,4,3,3.575346,1.178803,28.337243
192,762.544556,6.193549,1.512985,20.366165,5,3,5.879819,1.495185,35.903752
193,491.128876,3.127424,0.974462,11.221540,4,3,2.920802,0.962998,23.149500
194,430.219055,2.739561,0.853609,9.829844,4,3,2.558564,0.843567,20.278499
195,560.453064,3.568868,1.112010,12.805491,4,3,3.333081,1.098928,26.417116
196,740.686035,7.074841,2.204423,20.289889,4,2,6.607422,2.178488,31.326490
197,347.234375,3.316693,1.033436,9.511921,4,2,3.097566,1.021278,14.685891
198,705.377930,4.491725,1.399559,16.116801,4,3,4.194966,1.383094,33.248191
199,114.070473,0.726381,0.226330,2.570415,4,3,0.678391,0.223668,5.500213
200,227.328674,1.447590,0.451049,5.166297,4,3,1.351951,0.445742,11.297147
201,671.774841,6.416619,1.999330,18.402179,4,2,5.992687,1.975808,28.411967
202,722.662537,4.601790,1.433854,16.511728,4,3,4.297760,1.416985,34.062906
203,522.261536,3.325671,1.036233,11.932873,4,3,3.105951,1.024042,24.616947
204,314.926819,2.005400,0.624855,7.195594,4,3,1.872907,0.617504,14.844166
205,672.475281,4.282206,1.334276,15.365026,4,3,3.999290,1.318579,31.697315
206,736.054993,4.687071,1.460427,16.817725,4,3,4.377407,1.443245,34.694163
207,796.987854,5.075081,1.581325,18.209947,4,3,4.739782,1.562721,37.566251
208,792.424622,5.046023,1.572271,18.105684,4,3,4.712643,1.553774,37.351162
209,800.438049,5.097051,1.588171,18.288779,4,3,4.760300,1.569486,37.728877
210,701.961060,4.469967,1.392780,16.038731,4,3,4.174646,1.376394,33.087136
211,347.327515,2.211722,0.689142,7.935900,4,3,2.065598,0.681034,16.371382
212,294.383392,3.062753,0.876141,8.029581,4,2,3.042350,0.865834,13.287548
213,595.524902,3.792200,1.181597,13.606828,4,3,3.541657,1.167696,28.070237
214,671.560913,4.800246,1.998693,15.804294,3,2,4.328499,1.975179,28.437270
215,728.925232,6.962505,2.169420,19.967721,4,2,6.502508,2.143898,30.829080
216,533.509460,3.397296,1.058551,12.189871,4,3,3.172844,1.046097,25.147121
217,535.625488,3.410770,1.062749,12.238219,4,3,3.185428,1.050246,25.246861
218,774.443420,4.931522,1.536594,17.694842,4,3,4.605707,1.518517,36.503613
219,629.609192,4.366953,1.249225,14.385602,4,3,4.337862,1.234528,29.676810
220,505.773682,4.831019,1.505279,13.854847,4,2,4.511844,1.487570,21.391134
221,317.060791,2.018988,0.629089,7.244352,4,3,1.885598,0.621688,14.944751
222,374.883942,2.387196,0.743817,8.565522,4,3,2.229479,0.735067,17.670262
223,762.778809,4.857244,1.513450,17.428323,4,3,4.536336,1.495645,35.953798
224,785.162842,4.999781,1.557863,17.939764,4,3,4.669457,1.539535,37.008876
225,689.487061,5.515975,2.052045,16.226162,3,2,5.418959,2.027903,29.196354
226,766.509155,4.880998,1.520851,17.513556,4,3,4.558521,1.502959,36.129629
227,683.079102,4.349730,1.355316,15.607307,4,3,4.062353,1.339371,32.197129
228,740.671509,7.074702,2.204379,20.289491,4,2,6.607292,2.178446,31.325875
229,841.977661,5.361568,1.670591,19.237895,4,3,5.007341,1.650937,39.686859
230,761.103027,4.846572,1.510125,17.390034,4,3,4.526370,1.492359,35.874810
231,430.575836,3.470387,0.854317,11.499890,5,3,3.264241,0.844266,20.273291
232,797.242737,5.076704,1.581831,18.215771,4,3,4.741297,1.563221,37.578265
233,161.807755,1.683441,0.481571,4.413457,4,2,1.672227,0.475905,7.303497
234,766.703430,4.882235,1.521237,17.517995,4,3,4.559676,1.503340,36.138786
235,625.460815,4.470728,1.861491,14.719390,3,2,4.031364,1.839591,26.485160
236,46.206738,0.294237,0.091680,1.060938,4,3,0.274797,0.090601,2.300070
237,264.615509,1.685026,0.525031,6.013682,4,3,1.573700,0.518854,13.150125
238,689.232483,5.579297,1.367525,18.408134,5,3,5.225144,1.351436,32.451916
239,80.216721,0.766209,0.238740,2.173765,4,2,0.715588,0.235932,3.514778
240,805.805237,5.538811,1.598820,18.411411,4,3,5.447314,1.580010,37.981861
241,176.722519,1.688008,0.525960,4.820271,4,2,1.576485,0.519772,7.976703
242,596.764465,4.830774,1.184056,15.938483,5,3,4.524135,1.170126,28.098139
243,774.015076,6.238464,1.535744,20.672522,5,3,5.867890,1.517677,36.443831
244,662.521240,4.218821,1.314526,15.137592,4,3,3.940093,1.299061,31.228129
245,377.530487,3.066383,0.749068,10.083146,5,3,2.911057,0.740256,17.775697
246,405.798004,3.246430,1.207732,9.549917,3,2,3.189331,1.193524,17.183531
247,766.119568,4.878517,1.520079,17.504654,4,3,4.556204,1.502195,36.111266
248,720.806824,5.602385,2.145258,16.963231,3,2,5.542393,2.120020,30.522590
249,778.062256,4.954566,1.543774,17.777526,4,3,4.627229,1.525612,36.674188
250,692.047424,6.610257,2.059665,18.957514,4,2,6.173532,2.035434,29.269374
251,324.324432,2.065242,0.643501,7.410315,4,3,1.928796,0.635930,15.287125
252,117.786896,0.816967,0.233704,2.654159,4,3,0.811525,0.230955,5.679410
253,177.432159,1.129857,0.352048,4.032343,4,3,1.055210,0.347906,8.817529
254,172.785156,1.100266,0.342828,3.926735,4,3,1.027574,0.338794,8.586595
255,359.141174,2.567103,1.068873,8.451911,3,2,2.314820,1.056298,15.207846
256,87.549110,1.063058,0.260563,2.714850,5,2,0.995579,0.257497,3.842031
257,796.291565,5.070647,1.579944,18.194038,4,3,4.735641,1.561356,37.533431
258,799.372131,6.470872,1.586056,21.349762,5,3,6.060125,1.567396,37.637746
259,812.274841,5.172426,1.611656,18.559231,4,3,4.830695,1.592696,38.286808
260,773.508484,6.282601,1.534739,20.658992,5,3,5.964359,1.516683,36.419979
261,82.968697,0.528330,0.164620,1.869581,4,3,0.493425,0.162684,4.000558
262,204.610825,1.954390,0.608961,5.580951,4,2,1.825267,0.601797,9.235494
263,776.658997,4.945630,1.540990,17.745464,4,3,4.618883,1.522861,36.608045
264,382.023376,3.092457,0.757983,10.203143,5,3,2.896160,0.749065,17.987241
265,387.395599,2.466868,0.768642,8.851394,4,3,2.303888,0.759599,18.260003
266,352.583496,2.245191,0.699570,8.055991,4,3,2.096856,0.691340,16.619124
267,501.725647,5.219934,1.493231,13.743958,4,2,5.185161,1.475664,21.219927
268,621.199524,4.050003,1.232539,14.193454,4,3,3.764856,1.218038,29.280418
269,196.366074,1.875638,0.584423,5.356068,4,2,1.751719,0.577547,8.863352
270,728.839966,4.641127,1.446111,16.652873,4,3,4.334498,1.429098,34.354081
271,570.354492,3.631919,1.131656,13.031723,4,3,3.391966,1.118342,26.883823
272,113.139412,0.720452,0.224483,2.549434,4,3,0.672854,0.221842,5.455319
273,769.222717,4.898277,1.526236,17.575557,4,3,4.574659,1.508280,36.257533
274,531.543213,3.384775,1.054649,12.144945,4,3,3.161151,1.042242,25.054442
275,683.414490,4.351865,1.355981,15.614970,4,3,4.064347,1.340028,32.212938
276,720.079224,5.147050,2.143093,16.946108,3,2,4.641221,2.117880,30.491780
277,811.779236,6.593444,1.610673,21.681133,5,3,6.259457,1.591724,38.221924
278,290.821594,1.851902,0.577027,6.609245,4,3,1.729551,0.570238,14.452442
279,44.747993,0.347798,0.133179,1.056823,3,2,0.344074,0.131612,2.018763
280,657.917480,6.284257,1.958088,18.022579,4,2,5.869070,1.935051,27.825886
281,47.462715,0.453352,0.141258,1.300766,4,2,0.423400,0.139596,2.143518
282,616.168884,3.923657,1.222557,14.078512,4,3,3.664430,1.208174,29.043297
283,120.178474,0.765276,0.238449,2.708050,4,3,0.714716,0.235644,5.794726
284,752.575806,4.792273,1.493206,17.195200,4,3,4.475658,1.475639,35.472877
285,430.802734,3.348363,1.282151,10.138370,3,2,3.312507,1.267067,18.242357
286,205.510895,1.962987,0.611640,5.605501,4,2,1.833297,0.604444,9.276120
287,484.168121,3.902334,0.960651,12.931242,5,3,3.670530,0.949349,22.796638
288,64.818451,0.412753,0.128608,1.488276,4,3,0.385483,0.127095,3.226521
289,613.585693,4.983674,1.217432,16.387747,5,3,4.731229,1.203109,28.890152
290,825.544922,6.416450,2.456979,19.428104,3,2,6.347740,2.428073,34.957729
291,735.559326,4.683915,1.459443,16.806400,4,3,4.374459,1.442273,34.670800
292,35.401581,0.253047,0.105362,0.836087,3,2,0.228178,0.104122,1.597108
293,357.586700,2.277050,0.709497,8.170306,4,3,2.126611,0.701150,16.854952
294,181.592773,1.156351,0.360303,4.126898,4,3,1.079954,0.356064,9.024292
295,742.778259,4.729883,1.473766,16.971341,4,3,4.417391,1.456428,35.011066
296,514.501038,5.035417,1.020835,15.727199,6,3,4.741175,1.008826,24.198520
297,686.278320,4.370102,1.361663,15.680405,4,3,4.081379,1.345644,32.347926
298,631.600708,4.021924,1.253176,14.431105,4,3,3.756205,1.238433,29.770681
299,762.690369,5.451630,2.269912,17.948905,3,2,4.915868,2.243207,32.296150
300,716.633057,6.845093,2.132836,19.630997,4,2,6.392853,2.107744,30.309196
301,817.913391,5.208331,1.622844,18.688064,4,3,4.864228,1.603752,38.552582
302,478.179443,4.567446,1.423153,13.098948,4,2,4.265685,1.406410,20.224066
303,408.442566,3.901337,1.215603,11.188620,4,2,3.643585,1.201302,17.274623
304,134.689651,0.857680,0.267241,3.035038,4,3,0.801015,0.264097,6.494422
305,727.676453,6.950577,2.165704,19.933513,4,2,6.491368,2.140225,30.776264
306,78.640541,0.500769,0.156033,1.772052,4,3,0.467685,0.154197,3.791864
307,685.946777,4.367990,1.361006,15.672829,4,3,4.079407,1.344994,32.332298
308,672.827271,5.422903,1.334975,17.969981,5,3,5.100775,1.319269,31.679491
309,15.852703,0.151421,0.047181,0.433471,4,2,0.141417,0.046626,0.700331
310,88.752441,0.847740,0.264144,2.405071,4,2,0.791732,0.261037,3.888779
311,706.921692,4.501555,1.402622,16.152074,4,3,4.204147,1.386121,33.320957
312,322.318756,2.303900,0.959282,7.585344,3,2,2.077483,0.947996,13.648599
313,98.968658,0.803845,0.196366,2.617164,5,3,0.763126,0.194056,4.778795
314,238.006805,1.515586,0.472236,5.408970,4,3,1.415455,0.466680,11.827799
315,396.890015,2.527327,0.787480,9.068327,4,3,2.360352,0.778216,18.707525
316,795.530762,5.065802,1.578434,18.176655,4,3,4.731116,1.559864,37.497571
317,295.965027,2.826981,0.880848,8.072722,4,2,2.640209,0.870485,13.358938
318,671.260742,5.217294,1.997800,15.797230,3,2,5.161425,1.974296,28.424560
319,133.263504,0.868831,0.264412,3.002902,4,3,0.807660,0.261301,6.425656
320,643.948792,4.100555,1.277676,14.713240,4,3,3.829640,1.262645,30.352711
321,352.184845,2.242652,0.698779,8.046882,4,3,2.094485,0.690559,16.600334
322,768.811584,4.895659,1.525420,17.566163,4,3,4.572214,1.507474,36.238155
323,13.174064,0.125835,0.039209,0.360227,4,2,0.117522,0.038747,0.581996
324,315.776215,2.257135,0.939810,7.431374,3,2,2.035314,0.928754,13.371555
325,640.781616,4.080387,1.271392,14.640875,4,3,3.810804,1.256435,30.203425
326,638.264038,4.064355,1.266397,14.583352,4,3,3.795832,1.251498,30.084759
327,628.074036,5.062198,1.246179,16.774704,5,3,4.761496,1.231518,29.572323
328,55.424110,0.396166,0.164953,1.308964,3,2,0.357232,0.163012,2.500405
329,544.983215,3.895482,1.621974,12.825456,3,2,3.512652,1.602892,23.077333
330,807.050720,6.504727,1.601291,21.554843,5,3,6.118337,1.582452,37.999286
331,728.266541,4.637475,1.444973,16.639771,4,3,4.331088,1.427974,34.327052
332,668.083191,4.254238,1.325562,15.264674,4,3,3.973170,1.309967,31.490293
333,492.739136,3.417626,0.977657,11.258332,4,3,3.394859,0.966155,23.225401
334,620.877625,3.953641,1.231900,14.186099,4,3,3.692433,1.217407,29.265245
335,154.947540,1.254291,0.307436,4.118868,5,3,1.174674,0.303819,7.699439
336,325.263092,2.071219,0.645363,7.431762,4,3,1.934378,0.637771,15.331369
337,672.964417,5.424009,1.335247,17.973644,5,3,5.101814,1.319538,31.685948
338,723.697449,4.608380,1.435908,16.535374,4,3,4.303915,1.419015,34.111687
